textOriginal,textPreprocessed,class
"God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!",".. hold ur ur ! ! ! ask plz special god hand y dat finger fill create create gap gap gap vry",0
"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",". . . . . . , get wan look say call call 1st ü tomorrow day ah park yun tech",0
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603","? u u , , back home r stop text text babe 150p want to chat hi jordan lonely",1
"The greatest test of courage on earth is to bear defeat without losing heart....gn tc","great lose heart .... tc test earth bear gn",0
"Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks",". u know co find let detail fri thanks tom chinese",0
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",".. .. , get :) break find just & amp ; getting put enough care sometimes heart around hurt wall wall safe",0
"Can. Dunno wat to get 4 her...",". 4 get ... wat dunno",0
"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",", ... ! ! ! ! ! love hey need miss crave ahmad al",0
"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","? , anyone go idiot ever drive drive fast everyone notice slow",1
"	http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡","? . . / / id & c c first ringtone = = http true tm widelive.com/index wml ¡ ¡",1
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",". . , ur 's 's / : win £ every wk wk txt & chance c t 250 cash action custcare",1
"Thanks for loving me so. You rock",". rock loving thanks",0
"An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""","! ! - lie smile "" "" ' ' life difficult sometimes wrong .... decide tear bring bring amazing quote truth",0
"Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382",". free call phone half 500 line video 100 min price rental camera txts mobileupd8 12 mths cross ntwk 08001950382",1
"Ok then u tell me wat time u coming later lor.",". come u u ok lor late wat tell time",0
"Rats. Hey did u ever vote for the next themes?","? . u next hey ever vote",0
"Oh god..taken the teeth?is it paining","? .. oh take pain god tooth",0
"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",". . , please order call customer tone number service mobile thanks ringtone reference charge 4.50 arrive x49 09065989182",1
"Try to do something dear. You read something for exams",". try dear something something read",0
"Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.",". ... ... good ! ! today tomorrow future future enjoy plan ..... result present",0
"What's happening with you. Have you gotten a job and have you begun registration for permanent residency",". get happen job begin registration",0
"Rose for red,red for blood,blood for heart,heart for u. But u for me....",". u u , , , heart heart .... rose red red blood blood",0
"No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x","late ! love well x important give cancel ring kate darlin yeah sound understand baby fone",0
"Garbage bags, eggs, jam, bread, hannaford wheat chex",", , , , egg bag",0
"You have won ?2,000 cash or a ?5,000 prize! To claim, call09050000337","? ? , ! win prize claim cash 2,000",1
"Wish i were with you now!","! wish",0
"From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more","2 4 get ur call call £ month upto % next standard c network min 1.50 charge pobox84 50 activate cost",1
"Sure, I'll see if I can come by in a bit","come , sure bit",0
"Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night","u message fun get ! txt id night cos bore thought hi probably",0
"Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/",". . . . . week week eat feel today piss cause plan :/ pig diet hungry",0
"Cool, text me when you're parked",", text cool",0
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",". . . 2 3 4 4 4 reply , , get go apply well tone rate n network poly operator www.ringtones.co.uk original tones england lion mono",1
"Hey check it da. I have listed da.",". . da da hey check list",0
"Sorry, busy ryt nw..",".. , sorry busy ryt nw",0
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND..I love u",".. u u , , , , like ur ur ur love smile part life care bit heart heart drop tear mine wil",0
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",". 2 pls pls , get help hey & & ; ; k lt # gt keep luv t card d one nice nice load budget hw fit shirt doc abi",0
"URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm",". . . u ! call win £ show prize todays claim urgent try contact land line 800 draw guaranteed po",1
"Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk","1 . . ! ! call call access access number per line fix direct minute penny via",1
"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",". . , get get week take take way stuff company",0
"Ok. Me watching tv too.",". . ok watch tv",0
"She.s find. I sent you an offline message to know how anjola's now.",". . . send message know 's find s",0
"Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;","? know find & & ; ; lt gt yesterday @",0
"Nationwide has noticed your debit card was recently used on 29-11-2016 15:04:43, at APPLE ONLINE STORE for 1267.00 GBP If not you please urgently call fraud prevention on 03303800231 or Int +443303800231. Do not reply by SMS http://www.Nationwide.co.uk",". reply online , please + call store apple sms card fraud notice recently gbp nationwide debit urgently 443303800231",1
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!","! ! ! ! call win £ prize 2nd urgent bonus mobile caller attempt reach 2,000 09066362231 09066362231 07xxxxxxxxx 02/06/03 asap",1
"K:)k:)what are detail you want to transfer?acc no enough?","? ? :) :) k k enough detail transfer acc",0
"K:)eng rocking in ashes:)",":) :) k",0
"No screaming means shouting..",".. mean scream shout",0
"We have to pick rayan macleran there.",". pick",0
"Big brother‘s really scraped the barrel with this shower of social misfits","'s really big shower brother social",0
"The new deus ex game comin early next yr","game new next early yr ex comin",0
"Yeah sure I'll leave in a min","leave sure min yeah",0
"Normally i use to drink more water daily:)",":) daily drink water",0
"Bring tat cd don forget","forget tat don cd bring",0
"Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870","? 3 free week 1st - - top subpoly 81618 per weekly ringtone sub week-stop sms-08718727870",1
"See you there!","!",0
"Yep. I do like the pink furniture tho.",". . like tho yep",0
"I.ll hand her my phone to chat wit u",". u ll phone chat hand wit",0
"I'm coming home 4 dinner.",". 4 come home dinner",0
"Jason says it's cool if we pick some up from his place in like an hour","up pick like hour cool place",0
"Going for dinner.msg you after.",". . go msg dinner",0
"Wat ü doing now?","? wat ü",0
"Same, I'm at my great aunts anniversary party in tarpon springs",", great same aunt party",0
"YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £350 prize. To collect is easy. Just call 09061743385",". . pick ! call win £ won value vodafone customer computer prize collect easy just 350",1
"Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum.",". . 4 hear call line chat cum private",1
"Ok. I only ask abt e movie. U wan ktv oso?","? . . u ok wan e oso ask abt movie",0
"ELLO BABE U OK?","? u ok babe",0
"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...","u , , home still lor go ... ... ... ... den haha confirm early liao lesson okie w aiyo",0
"Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986907","? free free entitle co late + ! call mobile mobile mobile update update colour camera 11mths",1
"Your Bank of America online account has been suspended, log in to restore http://itdo/bankofamerica-session-user","online , log account bank suspend",1
"His bday real is in april .",". bday real april",0
"I know you are. Can you pls open the back?","? . pls back know open",0
"Double mins and txts 4 6monthsAvailable on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839403 or call2optout/N9DX",". 4 , call / phone min double nokia txts motorola mobileupd8 call2optout sony",1
"Navratra Special Launching 9th oct. CHD presnts Phase-3 of Avenue71,  Shona Road,  Gurgaon *@Rs.4150/- Lease Rs.400/- as Inaugural discount Sms ICD to 54999",", , sm / - special discount road gurgaon",1
"So when you gonna get rimac access","get go access to",0
"No rushing. I'm not working. I'm in school so if we rush we go hungry.",". . . go work hungry rush rush school",0
"Thanks. It was only from tescos but quite nice. All gone now. Speak soon",". . . quite speak gone soon nice thanks",0
